[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	7/21/2022 7:37:25 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC	DOC_CMPS_KFP_0333		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:15:13 AM	1	3	NPOC	59.99	59.03	17.09	16.81	NPOC:16.81mg/L	NPOC:16.81mg/L	*******	0.8329	1.41	0.2372	1.41	63	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0334		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:23:20 AM	1	1	NPOC	52.41	61.26	14.93	17.45	NPOC:17.45mg/L	NPOC:17.45mg/L	*******	0.5620	0.92	0.1601	0.92	64	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0334		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:26:13 AM	1	2	NPOC	60.81	61.26	17.32	17.45	NPOC:17.45mg/L	NPOC:17.45mg/L	*******	0.5620	0.92	0.1601	0.92	64	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0334		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:29:09 AM	1	3	NPOC	61.08	61.26	17.40	17.45	NPOC:17.45mg/L	NPOC:17.45mg/L	*******	0.5620	0.92	0.1601	0.92	64	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0334		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:32:02 AM	1	4	NPOC	61.89	61.26	17.63	17.45	NPOC:17.45mg/L	NPOC:17.45mg/L	*******	0.5620	0.92	0.1601	0.92	64	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0335		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:40:12 AM	1	1	NPOC	66.27	66.73	18.88	19.01	NPOC:19.01mg/L	NPOC:19.01mg/L	*******	0.8141	1.22	0.2319	1.22	65	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0335		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:43:02 AM	1	2	NPOC	66.25	66.73	18.87	19.01	NPOC:19.01mg/L	NPOC:19.01mg/L	*******	0.8141	1.22	0.2319	1.22	65	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0335		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:45:54 AM	1	3	NPOC	67.67	66.73	19.27	19.01	NPOC:19.01mg/L	NPOC:19.01mg/L	*******	0.8141	1.22	0.2319	1.22	65	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0336		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:53:58 AM	1	1	NPOC	49.38	49.65	14.07	14.14	NPOC:14.14mg/L	NPOC:14.14mg/L	*******	0.5713	1.15	0.1627	1.15	66	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0336		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:56:57 AM	1	2	NPOC	49.27	49.65	14.03	14.14	NPOC:14.14mg/L	NPOC:14.14mg/L	*******	0.5713	1.15	0.1627	1.15	66	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0336		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:59:49 AM	1	3	NPOC	50.31	49.65	14.33	14.14	NPOC:14.14mg/L	NPOC:14.14mg/L	*******	0.5713	1.15	0.1627	1.15	66	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0337		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:07:57 AM	1	1	NPOC	48.10	48.55	13.70	13.83	NPOC:13.83mg/L	NPOC:13.83mg/L	*******	0.4314	0.89	0.1229	0.89	67	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0337		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:10:59 AM	1	2	NPOC	48.59	48.55	13.84	13.83	NPOC:13.83mg/L	NPOC:13.83mg/L	*******	0.4314	0.89	0.1229	0.89	67	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0337		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:13:45 AM	1	3	NPOC	48.96	48.55	13.95	13.83	NPOC:13.83mg/L	NPOC:13.83mg/L	*******	0.4314	0.89	0.1229	0.89	67	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0338		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:21:45 AM	1	1	NPOC	56.08	57.97	15.97	16.51	NPOC:16.51mg/L	NPOC:16.51mg/L	*******	0.5803	1.00	0.1653	1.00	68	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0338		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:24:40 AM	1	2	NPOC	57.35	57.97	16.34	16.51	NPOC:16.51mg/L	NPOC:16.51mg/L	*******	0.5803	1.00	0.1653	1.00	68	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0338		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:27:32 AM	1	3	NPOC	58.50	57.97	16.66	16.51	NPOC:16.51mg/L	NPOC:16.51mg/L	*******	0.5803	1.00	0.1653	1.00	68	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0338		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:30:20 AM	1	4	NPOC	58.06	57.97	16.54	16.51	NPOC:16.51mg/L	NPOC:16.51mg/L	*******	0.5803	1.00	0.1653	1.00	68	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0339		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:37:58 AM	1	1	NPOC	24.65	25.18	7.021	7.172	NPOC:7.172mg/L	NPOC:7.172mg/L	*******	0.4590	1.82	0.1307	1.82	69	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0339		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:40:41 AM	1	2	NPOC	25.44	25.18	7.246	7.172	NPOC:7.172mg/L	NPOC:7.172mg/L	*******	0.4590	1.82	0.1307	1.82	69	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0339		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:43:11 AM	1	3	NPOC	25.45	25.18	7.249	7.172	NPOC:7.172mg/L	NPOC:7.172mg/L	*******	0.4590	1.82	0.1307	1.82	69	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0340		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:51:32 AM	1	1	NPOC	57.76	58.27	16.45	16.60	NPOC:16.60mg/L	NPOC:16.60mg/L	*******	0.7677	1.32	0.2187	1.32	70	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0340		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:54:32 AM	1	2	NPOC	57.89	58.27	16.49	16.60	NPOC:16.60mg/L	NPOC:16.60mg/L	*******	0.7677	1.32	0.2187	1.32	70	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0340		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 7:57:33 AM	1	3	NPOC	59.15	58.27	16.85	16.60	NPOC:16.60mg/L	NPOC:16.60mg/L	*******	0.7677	1.32	0.2187	1.32	70	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0341		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:06:16 AM	1	1	NPOC	159.4	161.1	45.40	45.88	NPOC:45.88mg/L	NPOC:45.88mg/L	*******	1.877	1.17	0.5347	1.17	71	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0341		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:09:16 AM	1	2	NPOC	160.7	161.1	45.77	45.88	NPOC:45.88mg/L	NPOC:45.88mg/L	*******	1.877	1.17	0.5347	1.17	71	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0341		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:12:15 AM	1	3	NPOC	163.1	161.1	46.46	45.88	NPOC:45.88mg/L	NPOC:45.88mg/L	*******	1.877	1.17	0.5347	1.17	71	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0342		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:19:47 AM	1	1	NPOC	1.593	1.359	0.4537	0.3871	NPOC:0.3871mg/L	NPOC:0.3871mg/L	*******	0.04349	3.20	0.01239	3.20	72	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0342		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:21:55 AM	1	2	NPOC	1.388	1.359	0.3954	0.3871	NPOC:0.3871mg/L	NPOC:0.3871mg/L	*******	0.04349	3.20	0.01239	3.20	72	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0342		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:24:03 AM	1	3	NPOC	1.309	1.359	0.3729	0.3871	NPOC:0.3871mg/L	NPOC:0.3871mg/L	*******	0.04349	3.20	0.01239	3.20	72	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0342		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:26:11 AM	1	4	NPOC	1.523	1.359	0.4338	0.3871	NPOC:0.3871mg/L	NPOC:0.3871mg/L	*******	0.04349	3.20	0.01239	3.20	72	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0342		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:28:20 AM	1	5	NPOC	1.380	1.359	0.3931	0.3871	NPOC:0.3871mg/L	NPOC:0.3871mg/L	*******	0.04349	3.20	0.01239	3.20	72	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:36:05 AM	1	1	NPOC	0.000	0.07517	0.000	0.02141	NPOC:0.02141mg/L	NPOC:0.02141mg/L	*******	0.06660	88.60	0.01897	88.60	83	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:38:14 AM	1	2	NPOC	0.1268	0.07517	0.03612	0.02141	NPOC:0.02141mg/L	NPOC:0.02141mg/L	*******	0.06660	88.60	0.01897	88.60	83	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:40:23 AM	1	3	NPOC	0.09870	0.07517	0.02811	0.02141	NPOC:0.02141mg/L	NPOC:0.02141mg/L	*******	0.06660	88.60	0.01897	88.60	83	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:48:41 AM	1	1	NPOC	33.01	33.02	9.402	9.404	NPOC:9.404mg/L	NPOC:9.404mg/L	*******	0.5500	1.67	0.1567	1.67	90	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:51:25 AM	1	2	NPOC	32.47	33.02	9.249	9.404	NPOC:9.404mg/L	NPOC:9.404mg/L	*******	0.5500	1.67	0.1567	1.67	90	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 8:54:15 AM	1	3	NPOC	33.57	33.02	9.562	9.404	NPOC:9.404mg/L	NPOC:9.404mg/L	*******	0.5500	1.67	0.1567	1.67	90	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:15:08 AM	1	1	NPOC	1.885	1.799	0.5369	0.5125	NPOC:0.5125mg/L	NPOC:0.5125mg/L	*******	0.09386	5.22	0.02674	5.22	71	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:17:17 AM	1	2	NPOC	1.699	1.799	0.4839	0.5125	NPOC:0.5125mg/L	NPOC:0.5125mg/L	*******	0.09386	5.22	0.02674	5.22	71	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:19:26 AM	1	3	NPOC	1.814	1.799	0.5167	0.5125	NPOC:0.5125mg/L	NPOC:0.5125mg/L	*******	0.09386	5.22	0.02674	5.22	71	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:28:06 AM	1	1	NPOC	33.49	33.62	9.539	9.577	NPOC:9.577mg/L	NPOC:9.577mg/L	*******	0.3876	1.15	0.1104	1.15	81	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:30:55 AM	1	2	NPOC	33.32	33.62	9.491	9.577	NPOC:9.577mg/L	NPOC:9.577mg/L	*******	0.3876	1.15	0.1104	1.15	81	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:33:49 AM	1	3	NPOC	34.06	33.62	9.702	9.577	NPOC:9.577mg/L	NPOC:9.577mg/L	*******	0.3876	1.15	0.1104	1.15	81	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0343		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:41:15 AM	1	1	NPOC	0.5243	0.7265	0.1493	0.2069	NPOC:0.2069mg/L	NPOC:0.2069mg/L	*******	0.09004	12.39	0.02565	12.39	1	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0343		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:43:22 AM	1	2	NPOC	0.6350	0.7265	0.1809	0.2069	NPOC:0.2069mg/L	NPOC:0.2069mg/L	*******	0.09004	12.39	0.02565	12.39	1	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0343		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:45:29 AM	1	3	NPOC	0.3949	0.7265	0.1125	0.2069	NPOC:0.2069mg/L	NPOC:0.2069mg/L	*******	0.09004	12.39	0.02565	12.39	1	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0343		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:47:36 AM	1	4	NPOC	0.8150	0.7265	0.2321	0.2069	NPOC:0.2069mg/L	NPOC:0.2069mg/L	*******	0.09004	12.39	0.02565	12.39	1	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0343		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:49:43 AM	1	5	NPOC	0.7295	0.7265	0.2078	0.2069	NPOC:0.2069mg/L	NPOC:0.2069mg/L	*******	0.09004	12.39	0.02565	12.39	1	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0344		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 11:58:07 AM	1	1	NPOC	29.24	29.57	8.329	8.424	NPOC:8.424mg/L	NPOC:8.424mg/L	*******	0.3024	1.02	0.08613	1.02	2	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0344		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:01:01 PM	1	2	NPOC	29.65	29.57	8.445	8.424	NPOC:8.424mg/L	NPOC:8.424mg/L	*******	0.3024	1.02	0.08613	1.02	2	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0344		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:03:46 PM	1	3	NPOC	32.65	29.57	9.300	8.424	NPOC:8.424mg/L	NPOC:8.424mg/L	*******	0.3024	1.02	0.08613	1.02	2	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0344		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:06:31 PM	1	4	NPOC	29.83	29.57	8.497	8.424	NPOC:8.424mg/L	NPOC:8.424mg/L	*******	0.3024	1.02	0.08613	1.02	2	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0345		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:14:40 PM	1	1	NPOC	40.58	40.62	11.56	11.57	NPOC:11.57mg/L	NPOC:11.57mg/L	*******	0.6860	1.69	0.1954	1.69	3	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0345		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:17:24 PM	1	2	NPOC	39.96	40.62	11.38	11.57	NPOC:11.57mg/L	NPOC:11.57mg/L	*******	0.6860	1.69	0.1954	1.69	3	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0345		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:20:22 PM	1	3	NPOC	41.33	40.62	11.77	11.57	NPOC:11.57mg/L	NPOC:11.57mg/L	*******	0.6860	1.69	0.1954	1.69	3	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0346		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:28:22 PM	1	1	NPOC	46.45	46.82	13.23	13.34	NPOC:13.34mg/L	NPOC:13.34mg/L	*******	0.4652	0.99	0.1325	0.99	4	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0346		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:31:15 PM	1	2	NPOC	46.66	46.82	13.29	13.34	NPOC:13.34mg/L	NPOC:13.34mg/L	*******	0.4652	0.99	0.1325	0.99	4	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0346		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:33:55 PM	1	3	NPOC	47.34	46.82	13.48	13.34	NPOC:13.34mg/L	NPOC:13.34mg/L	*******	0.4652	0.99	0.1325	0.99	4	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0347		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:42:07 PM	1	1	NPOC	104.6	105.4	29.79	30.01	NPOC:30.01mg/L	NPOC:30.01mg/L	*******	1.242	1.18	0.3539	1.18	5	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0347		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:45:01 PM	1	2	NPOC	104.7	105.4	29.82	30.01	NPOC:30.01mg/L	NPOC:30.01mg/L	*******	1.242	1.18	0.3539	1.18	5	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0347		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:48:05 PM	1	3	NPOC	106.8	105.4	30.42	30.01	NPOC:30.01mg/L	NPOC:30.01mg/L	*******	1.242	1.18	0.3539	1.18	5	0	50	1.000	
