[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	7/15/2022 1:36:45 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC	1ppm_NPOC_CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met	C:\TOC-L\CalCurves\NPOC_0-100mgL_20220615_COMPASS.2022_06_27_16_38_40.cal	1.00			6/27/2022 8:05:50 PM	1	1	NPOC	13.74	0.000	-26.12	-45.09	NPOC:-45.09mg/L	NPOC:-45.09mg/L	*******	0.000	0.00	0.000	0.00	16	1	150	1.000	
Unknown	NPOC	1ppm_NPOC_CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met	C:\TOC-L\CalCurves\NPOC_0-100mgL_20220615_COMPASS.2022_06_27_16_38_40.cal	1.00			6/27/2022 8:08:38 PM	1	2	NPOC	0.000	0.000	-45.09	-45.09	NPOC:-45.09mg/L	NPOC:-45.09mg/L	*******	0.000	0.00	0.000	0.00	16	0	150	1.000	
Unknown	NPOC	1ppm_NPOC_CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met	C:\TOC-L\CalCurves\NPOC_0-100mgL_20220615_COMPASS.2022_06_27_16_38_40.cal	1.00			6/27/2022 8:12:22 PM	1	3	NPOC	0.000	0.000	-45.09	-45.09	NPOC:-45.09mg/L	NPOC:-45.09mg/L	*******	0.000	0.00	0.000	0.00	16	0	150	1.000	
Unknown	NPOC	1ppm_NPOC_CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met	C:\TOC-L\CalCurves\NPOC_0-100mgL_20220615_COMPASS.2022_06_27_16_38_40.cal	1.00			6/27/2022 8:16:06 PM	1	4	NPOC	0.000	0.000	-45.09	-45.09	NPOC:-45.09mg/L	NPOC:-45.09mg/L	*******	0.000	0.00	0.000	0.00	16	0	150	1.000	
Unknown	NPOC	1ppm_NPOC_CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met	C:\TOC-L\CalCurves\NPOC_0-100mgL_20220615_COMPASS.2022_06_27_16_38_40.cal	1.00			6/27/2022 8:29:40 PM	1	1	NPOC	14.97	0.08140	-24.42	-44.98	NPOC:-44.98mg/L	NPOC:-44.98mg/L	T******	0.07535	92.56	0.1040	-0.23	17	1	150	1.000	
Unknown	NPOC	1ppm_NPOC_CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met	C:\TOC-L\CalCurves\NPOC_0-100mgL_20220615_COMPASS.2022_06_27_16_38_40.cal	1.00			6/27/2022 8:32:10 PM	1	2	NPOC	2.901	0.08140	-41.09	-44.98	NPOC:-44.98mg/L	NPOC:-44.98mg/L	*******	0.07535	92.56	0.1040	-0.23	17	1	150	1.000	
Unknown	NPOC	1ppm_NPOC_CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met	C:\TOC-L\CalCurves\NPOC_0-100mgL_20220615_COMPASS.2022_06_27_16_38_40.cal	1.00			6/27/2022 8:35:33 PM	1	3	NPOC	0.09550	0.08140	-44.96	-44.98	NPOC:-44.98mg/L	NPOC:-44.98mg/L	*******	0.07535	92.56	0.1040	-0.23	17	0	150	1.000	
Unknown	NPOC	1ppm_NPOC_CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met	C:\TOC-L\CalCurves\NPOC_0-100mgL_20220615_COMPASS.2022_06_27_16_38_40.cal	1.00			6/27/2022 8:39:17 PM	1	4	NPOC	0.000	0.08140	-45.09	-44.98	NPOC:-44.98mg/L	NPOC:-44.98mg/L	*******	0.07535	92.56	0.1040	-0.23	17	0	150	1.000	
Unknown	NPOC	1ppm_NPOC_CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met	C:\TOC-L\CalCurves\NPOC_0-100mgL_20220615_COMPASS.2022_06_27_16_38_40.cal	1.00			6/27/2022 8:43:01 PM	1	5	NPOC	0.1487	0.08140	-44.89	-44.98	NPOC:-44.98mg/L	NPOC:-44.98mg/L	*******	0.07535	92.56	0.1040	-0.23	17	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 8:30:54 AM	1	1	NPOC	107.6	108.5	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.7810	0.72	0.000	0.00	0	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 8:35:15 AM	1	2	NPOC	109.0	108.5	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.7810	0.72	0.000	0.00	0	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 8:39:05 AM	1	3	NPOC	108.9	108.5	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.7810	0.72	0.000	0.00	0	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 8:49:16 AM	1	1	NPOC	109.5	109.2	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.3000	0.27	0.000	0.00	0	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 8:53:03 AM	1	2	NPOC	108.9	109.2	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.3000	0.27	0.000	0.00	0	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 8:57:09 AM	1	3	NPOC	109.2	109.2	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.3000	0.27	0.000	0.00	0	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 9:07:04 AM	1	1	NPOC	109.3	109.2	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.3606	0.33	0.000	0.00	0	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 9:11:13 AM	1	2	NPOC	109.5	109.2	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.3606	0.33	0.000	0.00	0	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 9:15:10 AM	1	3	NPOC	108.8	109.2	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.3606	0.33	0.000	0.00	0	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 9:27:10 AM	1	1	NPOC	107.6	0.04953	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.04886	98.65	0.000	0.00	41	1	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 9:29:46 AM	1	2	NPOC	0.3099	0.04953	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.04886	98.65	0.000	0.00	41	1	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 9:33:46 AM	1	3	NPOC	0.09770	0.04953	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.04886	98.65	0.000	0.00	41	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 9:38:03 AM	1	4	NPOC	0.05090	0.04953	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.04886	98.65	0.000	0.00	41	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 9:41:46 AM	1	5	NPOC	0.000	0.04953	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.04886	98.65	0.000	0.00	41	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 9:53:28 AM	1	1	NPOC	109.4	0.000	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.000	0.00	0.000	0.00	42	1	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 9:57:21 AM	1	2	NPOC	58.60	0.000	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.000	0.00	0.000	0.00	42	1	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 10:00:21 AM	1	3	NPOC	0.000	0.000	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.000	0.00	0.000	0.00	42	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 10:04:21 AM	1	4	NPOC	0.000	0.000	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.000	0.00	0.000	0.00	42	0	150	1.000	
Unknown	NPOC	10ppm-CKSTD	Untitled	C:\TOC-L\Methods\COMPASS_NPOC.met		1.00			6/28/2022 10:08:21 AM	1	5	NPOC	0.000	0.000	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.000	0.00	0.000	0.00	42	0	150	1.000	
Unknown	NPOC	DIW	Untitled	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	1.00			6/30/2022 12:12:14 PM	1	1	NPOC	1.001	0.6986	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.1195	17.10	0.000	0.00	1	1	50	1.000	
Unknown	NPOC	DIW	Untitled	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	1.00			6/30/2022 12:14:22 PM	1	2	NPOC	0.7716	0.6986	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.1195	17.10	0.000	0.00	1	0	50	1.000	
Unknown	NPOC	DIW	Untitled	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	1.00			6/30/2022 12:16:31 PM	1	3	NPOC	0.7634	0.6986	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.1195	17.10	0.000	0.00	1	0	50	1.000	
Unknown	NPOC	DIW	Untitled	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	1.00			6/30/2022 12:18:39 PM	1	4	NPOC	0.5607	0.6986	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.1195	17.10	0.000	0.00	1	0	50	1.000	
Unknown	NPOC	DIW	Untitled	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	1.00			6/30/2022 12:20:48 PM	1	5	NPOC	1.125	0.6986	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	*******	0.1195	17.10	0.000	0.00	1	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 12:29:02 PM	1	1	NPOC	3.070	2.266	0.000	 	 	 	*******	0.04632	2.04	0.000	0.00	2	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 12:31:15 PM	1	2	NPOC	2.305	2.266	0.000	 	 	 	*******	0.04632	2.04	0.000	0.00	2	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 12:33:32 PM	1	3	NPOC	2.279	2.266	0.000	 	 	 	*******	0.04632	2.04	0.000	0.00	2	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 12:35:44 PM	1	4	NPOC	2.104	2.266	0.000	 	 	 	*******	0.04632	2.04	0.000	0.00	2	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 12:37:52 PM	1	5	NPOC	2.215	2.266	0.000	 	 	 	*******	0.04632	2.04	0.000	0.00	2	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 12:45:49 PM	2	1	NPOC	4.187	4.290	1.000	 	 	 	*******	0.2170	5.06	0.000	0.00	5	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 12:48:11 PM	2	2	NPOC	3.563	4.290	1.000	 	 	 	*******	0.2170	5.06	0.000	0.00	5	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 12:51:55 PM	2	3	NPOC	7.709	4.290	1.000	 	 	 	*******	0.2170	5.06	0.000	0.00	5	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 12:54:30 PM	2	4	NPOC	4.539	4.290	1.000	 	 	 	*******	0.2170	5.06	0.000	0.00	5	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 12:57:01 PM	2	5	NPOC	4.143	4.290	1.000	 	 	 	*******	0.2170	5.06	0.000	0.00	5	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:07:22 PM	3	1	NPOC	21.57	18.80	5.000	 	 	 	T******	0.1890	1.01	0.000	0.00	6	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:10:03 PM	3	2	NPOC	18.87	18.80	5.000	 	 	 	*******	0.1890	1.01	0.000	0.00	6	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:12:56 PM	3	3	NPOC	18.59	18.80	5.000	 	 	 	*******	0.1890	1.01	0.000	0.00	6	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:15:54 PM	3	4	NPOC	18.95	18.80	5.000	 	 	 	*******	0.1890	1.01	0.000	0.00	6	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:23:59 PM	4	1	NPOC	37.35	37.54	10.00	 	 	 	*******	0.2869	0.76	0.000	0.00	7	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:26:52 PM	4	2	NPOC	35.85	37.54	10.00	 	 	 	*******	0.2869	0.76	0.000	0.00	7	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:30:13 PM	4	3	NPOC	39.12	37.54	10.00	 	 	 	*******	0.2869	0.76	0.000	0.00	7	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:33:12 PM	4	4	NPOC	37.40	37.54	10.00	 	 	 	*******	0.2869	0.76	0.000	0.00	7	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:36:16 PM	4	5	NPOC	37.87	37.54	10.00	 	 	 	*******	0.2869	0.76	0.000	0.00	7	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:46:32 PM	5	1	NPOC	179.8	178.2	50.00	 	 	 	T******	1.464	0.82	0.000	0.00	8	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:49:53 PM	5	2	NPOC	176.9	178.2	50.00	 	 	 	*******	1.464	0.82	0.000	0.00	8	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 1:52:58 PM	5	3	NPOC	178.0	178.2	50.00	 	 	 	*******	1.464	0.82	0.000	0.00	8	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 2:02:15 PM	6	1	NPOC	358.7	359.1	100.0	 	 	 	*******	4.864	1.35	0.000	0.00	9	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 2:05:19 PM	6	2	NPOC	354.5	359.1	100.0	 	 	 	*******	4.864	1.35	0.000	0.00	9	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal		1.00			6/30/2022 2:08:31 PM	6	3	NPOC	364.2	359.1	100.0	 	 	 	*******	4.864	1.35	0.000	0.00	9	0	50	1.000	
Unknown	NPOC	DIW	Untitled	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:19:02 PM	1	1	NPOC	4.216	2.055	1.180	0.5754	NPOC:0.5754mg/L	NPOC:0.5754mg/L	*******	0.3603	17.53	0.1009	17.53	3	1	50	1.000	
Unknown	NPOC	DIW	Untitled	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:21:16 PM	1	2	NPOC	2.305	2.055	0.6454	0.5754	NPOC:0.5754mg/L	NPOC:0.5754mg/L	*******	0.3603	17.53	0.1009	17.53	3	0	50	1.000	
Unknown	NPOC	DIW	Untitled	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:23:26 PM	1	3	NPOC	1.642	2.055	0.4597	0.5754	NPOC:0.5754mg/L	NPOC:0.5754mg/L	*******	0.3603	17.53	0.1009	17.53	3	0	50	1.000	
Unknown	NPOC	DIW	Untitled	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:25:40 PM	1	4	NPOC	2.218	2.055	0.6210	0.5754	NPOC:0.5754mg/L	NPOC:0.5754mg/L	*******	0.3603	17.53	0.1009	17.53	3	0	50	1.000	
Unknown	NPOC	DIW	Untitled	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:27:46 PM	1	5	NPOC	1.259	2.055	0.3525	0.5754	NPOC:0.5754mg/L	NPOC:0.5754mg/L	*******	0.3603	17.53	0.1009	17.53	3	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0082_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:36:21 PM	1	1	NPOC	39.30	36.66	11.00	10.26	NPOC:10.26mg/L	NPOC:10.26mg/L	*******	0.4424	1.21	0.1239	1.21	21	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0082_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:39:07 PM	1	2	NPOC	36.19	36.66	10.13	10.26	NPOC:10.26mg/L	NPOC:10.26mg/L	*******	0.4424	1.21	0.1239	1.21	21	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0082_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:41:56 PM	1	3	NPOC	36.71	36.66	10.28	10.26	NPOC:10.26mg/L	NPOC:10.26mg/L	*******	0.4424	1.21	0.1239	1.21	21	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0082_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:44:44 PM	1	4	NPOC	37.07	36.66	10.38	10.26	NPOC:10.26mg/L	NPOC:10.26mg/L	*******	0.4424	1.21	0.1239	1.21	21	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0083_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:53:02 PM	1	1	NPOC	27.85	29.17	7.798	8.167	NPOC:8.167mg/L	NPOC:8.167mg/L	*******	0.4309	1.48	0.1207	1.48	22	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0083_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 2:58:11 PM	1	2	NPOC	29.49	29.17	8.257	8.167	NPOC:8.167mg/L	NPOC:8.167mg/L	T******	0.4309	1.48	0.1207	1.48	22	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0083_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 3:01:01 PM	1	3	NPOC	28.68	29.17	8.030	8.167	NPOC:8.167mg/L	NPOC:8.167mg/L	*******	0.4309	1.48	0.1207	1.48	22	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0083_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 3:04:10 PM	1	4	NPOC	29.34	29.17	8.215	8.167	NPOC:8.167mg/L	NPOC:8.167mg/L	*******	0.4309	1.48	0.1207	1.48	22	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0084_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 3:14:28 PM	1	1	NPOC	18.53	16.83	5.188	4.712	NPOC:4.712mg/L	NPOC:4.712mg/L	T******	0.1044	0.62	0.02923	0.62	23	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0084_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 3:17:02 PM	1	2	NPOC	16.76	16.83	4.693	4.712	NPOC:4.712mg/L	NPOC:4.712mg/L	*******	0.1044	0.62	0.02923	0.62	23	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0084_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 3:19:47 PM	1	3	NPOC	16.95	16.83	4.746	4.712	NPOC:4.712mg/L	NPOC:4.712mg/L	*******	0.1044	0.62	0.02923	0.62	23	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0084_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 3:22:28 PM	1	4	NPOC	17.55	16.83	4.914	4.712	NPOC:4.712mg/L	NPOC:4.712mg/L	*******	0.1044	0.62	0.02923	0.62	23	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0084_diluted3x	skip	C:\TOC-L\Methods\COMPASS_NPOC_v2_Jun2022.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			6/30/2022 3:25:18 PM	1	5	NPOC	16.78	16.83	4.698	4.712	NPOC:4.712mg/L	NPOC:4.712mg/L	*******	0.1044	0.62	0.02923	0.62	23	0	50	1.000	
